word	pos	year	freq	total_nmeanings	ncrosses	nmeanings
disrobe	v	1581	4	3	0	3
pole1	v	1581	4	9	2	7
basket	v	1582	4	3	0	3
cloth	v	1582	4	3	1	2
disembark	v	1582	4	2	0	2
enshroud	v	1582	4	1	0	1
frolic	v	1582	4	2	0	2
girdle	v	1582	4	2	0	2
haggle	v	1582	4	4	0	4
huff	v	1582	4	11	4	7
message	v	1582	4	3	0	3
mismatch	v	1582	4	1	0	1
palsy	v	1582	4	2	0	2
retrograde	v	1582	4	7	2	5
roughen	v	1582	4	4	0	4
seam2	v	1582	4	6	0	6
slot3	v	1582	4	1	0	1
spatter	v	1582	4	6	0	6
splinter	v	1582	4	3	1	2
toughen	v	1582	4	2	0	2
unˈchain	v	1582	4	2	0	2
besot	v	1583	4	3	0	3
chuck2	v	1583	4	4	1	3
closet	v	1583	4	4	1	3
conflate	v	1583	4	3	1	2
fob1	v	1583	4	3	0	3
foist2	v	1583	4	1	0	1
gin2	v	1583	4	4	1	3
gobble1	v	1583	4	4	0	4
immure	v	1583	4	4	1	3
propitiate	v	1583	4	3	1	2
snuffle	v	1583	4	7	2	5
stunt1	v	1583	4	4	0	4
whore	v	1583	4	2	0	2
emblem	v	1584	4	1	0	1
mutiny	v	1584	4	3	2	1
rebury	v	1584	4	1	0	1
yaw1	v	1584	4	3	0	3
engraftingraft	v	1585	4	3	0	3
outshine	v	1585	4	2	0	2
pre-exist	v	1585	4	3	0	3
soap	v	1585	4	2	0	2
stigmatize	v	1585	4	2	0	2
town	v	1585	4	2	1	1
agglutinate	v	1586	4	4	0	4
cabin	v	1586	4	4	0	4
distaste	v	1586	4	5	2	3
inˈdebt	v	1586	4	2	0	2
party	v	1586	4	4	1	3
puke	v	1586	4	3	0	3
unˈbalance	v	1586	4	2	1	1
commerce	v	1587	4	4	3	1
interlink	v	1587	4	1	0	1
pastor	v	1587	4	2	1	1
patronage	v	1587	4	1	0	1
reconfirm	v	1587	4	2	1	1
reconvert	v	1587	4	3	0	3
recreate2	v	1587	4	2	0	2
retrench1	v	1587	4	7	3	4
shelve3	v	1587	4	3	1	2
consort	v	1588	4	7	4	3
crease2	v	1588	4	3	0	3
cube	v	1588	4	4	0	4
particularize	v	1588	4	3	0	3
pocket	v	1588	4	9	2	7
repopulate	v	1588	4	1	0	1
safekeep	v	1588	4	1	0	1
shrivel	v	1588	4	2	0	2
bilge	v	1589	4	3	0	3
buse	v	1589	4	1	0	1
cuckold	v	1589	4	2	1	1
ensconce	v	1589	4	3	1	2
furl	v	1589	4	6	1	5
hull2	v	1589	4	2	0	2
Latinize	v	1589	4	4	0	4
overfeed	v	1589	4	2	0	2
shipwreck	v	1589	4	2	0	2
ˈsquirrel	v	1589	4	2	0	2
unman	v	1589	4	7	2	5
world	v	1589	4	2	1	1
arbitrate	v	1590	4	4	0	4
bound4	v	1590	4	1	0	1
ˌcross-ˈcut	v	1590	4	2	0	2
curdle	v	1590	4	3	0	3
disenchant	v	1590	4	1	0	1
equivocate	v	1590	4	5	2	3
overpay	v	1590	4	2	0	2
re-echo	v	1590	4	2	0	2
roil3	v	1590	4	3	0	3
snarl2	v	1590	4	5	0	5
transfix	v	1590	4	1	0	1
unlatch1	v	1590	4	2	0	2
batten1	v	1591	4	4	2	2
ˈdirty	v	1591	4	2	0	2
domineer	v	1591	4	5	2	3
forearm	v	1591	4	1	0	1
foredoom	v	1591	4	2	0	2
hash	v	1591	4	4	0	4
impassion	v	1591	4	1	0	1
rod	v	1591	4	6	0	6
volley	v	1591	4	3	0	3
brisk	v	1592	4	3	0	3
cell	v	1592	4	2	0	2
emblazon	v	1592	4	2	0	2
higher	v	1592	4	2	0	2
instar	v	1592	4	2	0	2
pamphlet	v	1592	4	2	0	2
reframe	v	1592	4	1	0	1
rekindle	v	1592	4	2	0	2
shore4	v	1592	4	4	0	4
stall2	v	1592	4	3	0	3
thrum3	v	1592	4	5	0	5
tinker	v	1592	4	2	0	2
ˈumpire	v	1592	4	5	2	3
violence	v	1592	4	2	1	1
appose2	v	1593	4	2	0	2
ass	v	1593	4	3	1	2
atlas	v	1593	4	1	0	1
augur	v	1593	4	5	0	5
baa	v	1593	4	1	0	1
bugle	v	1593	4	2	0	2
Christianize	v	1593	4	3	0	3
club	v	1593	4	12	0	12
controversy	v	1593	4	1	0	1
devil	v	1593	4	6	1	5
mispronounce	v	1593	4	1	0	1
overspend	v	1593	4	2	0	2
rumple	v	1593	4	4	1	3
sluice	v	1593	4	5	0	5
thumb	v	1593	4	6	0	6
tide2	v	1593	4	5	0	5
traipsetrapes	v	1593	4	2	0	2
bottle1	v	1594	4	7	1	6
career	v	1594	4	4	1	3
comˈpassion	v	1594	4	1	0	1
expiate	v	1594	4	7	4	3
funnel	v	1594	4	2	0	2
marble	v	1594	4	4	0	4
metallizemetalize	v	1594	4	2	1	1
philosophize	v	1594	4	3	0	3
predecease	v	1594	4	2	0	2
refold	v	1594	4	2	0	2
spade1	v	1594	4	4	0	4
vision	v	1594	4	3	0	3
vitrify	v	1594	4	2	0	2
lam	v	1595	4	3	0	3
reinstall	v	1595	4	1	0	1
scuff	v	1595	4	5	1	4
spell3	v	1595	4	3	0	3
belabourbelabor	v	1596	4	2	1	1
ˈbillow	v	1596	4	3	0	3
buoy	v	1596	4	4	0	4
ˈconcubine	v	1596	4	2	1	1
disaster	v	1596	4	1	0	1
disciple	v	1596	4	3	2	1
dredge2	v	1596	4	2	0	2
elope	v	1596	4	3	0	3
lob	v	1596	4	6	1	5
parrot	v	1596	4	3	1	2
tenon	v	1596	4	2	0	2
unˈseat	v	1596	4	2	0	2
chin	v	1597	4	4	1	3
expectorate	v	1597	4	3	1	2
grip2	v	1597	4	1	0	1
humourhumor	v	1597	4	4	2	2
legend	v	1597	4	3	0	3
overvalue	v	1597	4	2	1	1
republish	v	1597	4	2	1	1
school2	v	1597	4	1	0	1
tantalize	v	1597	4	2	1	1
vowel	v	1597	4	4	1	3
boggle	v	1598	4	5	1	4
canton	v	1598	4	6	1	5
captain	v	1598	4	1	0	1
cohere	v	1598	4	7	1	6
compassionate	v	1598	4	2	0	2
convoke	v	1598	4	1	0	1
cudgel	v	1598	4	2	0	2
disassociate	v	1598	4	2	0	2
disestablish	v	1598	4	1	0	1
dishevel	v	1598	4	2	1	1
disinfect	v	1598	4	2	1	1
furnace	v	1598	4	3	0	3
heel3	v	1598	4	10	1	9
ˈhurdle	v	1598	4	4	2	2
inlay	v	1598	4	3	1	2
jig	v	1598	4	9	1	8
jure	v	1598	4	2	0	2
ligate	v	1598	4	1	0	1
misquote	v	1598	4	2	1	1
pension	v	1598	4	3	0	3
pistol	v	1598	4	2	1	1
pucker	v	1598	4	2	0	2
ray2	v	1598	4	7	0	7
recurve	v	1598	4	2	0	2
redo	v	1598	4	2	1	1
sap1	v	1598	4	3	0	3
ˈserrate	v	1598	4	2	0	2
shelve2	v	1598	4	4	1	3
stroke2	v	1598	4	9	1	8
sully	v	1598	4	2	1	1
tarnish	v	1598	4	2	0	2
ˈtrundle	v	1598	4	6	1	5
twirl1	v	1598	4	5	0	5
undeˈceive	v	1598	4	2	0	2
unˈfreeze	v	1598	4	2	0	2
vacillate	v	1598	4	2	0	2
barge1	v	1599	4	3	0	3
billet	v	1599	4	5	3	2
dialect	v	1599	4	1	0	1
garb	v	1599	4	1	0	1
inch	v	1599	4	5	0	5
intellect	v	1599	4	2	1	1
interpellate	v	1599	4	2	1	1
opinionate	v	1599	4	4	1	3
outdate	v	1599	4	1	0	1
outlook	v	1599	4	5	3	2
overrate	v	1599	4	3	0	3
pupil	v	1599	4	1	0	1
swagger	v	1599	4	2	0	2
unˈcross	v	1599	4	1	0	1
ˌunderˈrate	v	1599	4	4	1	3
ˌunderˈvalue	v	1599	4	3	1	2
careen	v	1600	4	5	0	5
dapple	v	1600	4	2	0	2
estate	v	1600	4	4	3	1
handle2	v	1600	4	1	0	1
loam	v	1600	4	3	0	3
re-elect	v	1600	4	1	0	1
reinstitute	v	1600	4	1	0	1
remould	v	1600	4	2	0	2
repaint	v	1600	4	1	0	1
rock2	v	1600	4	3	1	2
unˈfix	v	1600	4	3	0	3
unpay2	v	1600	4	2	1	1
apple	v	1601	4	2	0	2
brief1	v	1601	4	2	1	1
convolve	v	1601	4	5	2	3
demean2	v	1601	4	2	0	2
falter3	v	1601	4	1	0	1
fitt	v	1601	4	1	0	1
hanker	v	1601	4	2	0	2
jelly	v	1601	4	2	0	2
minute	v	1601	4	4	1	3
moon	v	1601	4	4	0	4
paragraph	v	1601	4	3	1	2
remonstrate	v	1601	4	5	1	4
shirt	v	1601	4	2	0	2
splay2	v	1601	4	1	0	1
tweak	v	1601	4	5	1	4
undeˈcide	v	1601	4	1	0	1
art2	v	1602	4	5	4	1
connive	v	1602	4	9	5	4
crown2	v	1602	4	1	0	1
deˈcouple	v	1602	4	2	1	1
ˈdimple	v	1602	4	2	0	2
expunge	v	1602	4	3	0	3
lamp1	v	1602	4	5	0	5
mottle	v	1602	4	1	0	1
rant	v	1602	4	3	0	3
satire	v	1602	4	1	0	1
slur1	v	1602	4	7	1	6
soot	v	1602	4	3	0	3
ˈbattlement	v	1603	4	1	0	1
dichotomize	v	1603	4	2	0	2
disemˈbowel	v	1603	4	2	0	2
fillet	v	1603	4	4	0	4
forebode	v	1603	4	2	0	2
hatchet	v	1603	4	2	0	2
humanize	v	1603	4	4	0	4
last4	v	1603	4	1	0	1
misdirect	v	1603	4	3	0	3
mythologize	v	1603	4	4	0	4
regrow	v	1603	4	1	0	1
sizzle	v	1603	4	2	0	2
slap3	v	1603	4	2	0	2
spool	v	1603	4	2	0	2
unˈcivilize	v	1603	4	1	0	1
wobble	v	1603	4	5	2	3
besmirch	v	1604	4	1	0	1
blotch	v	1604	4	2	0	2
ha	v	1604	4	1	0	1
hallucinate	v	1604	4	3	1	2
muddy	v	1604	4	5	1	4
provision	v	1604	4	2	0	2
resubmit	v	1604	4	1	0	1
reword	v	1604	4	2	0	2
suffix	v	1604	4	2	0	2
grovel	v	1605	4	2	0	2
idolize	v	1605	4	2	0	2
inbreed	v	1605	4	2	1	1
nonplus	v	1605	4	2	0	2
overwrite	v	1605	4	5	1	4
pebble	v	1605	4	3	0	3
reapply	v	1605	4	2	0	2
rearm	v	1605	4	2	1	1
redissolve	v	1605	4	2	0	2
scout2	v	1605	4	2	1	1
starboard	v	1605	4	2	0	2
vegetate	v	1605	4	7	2	5
vulgarize	v	1605	4	3	0	3
barriˈcade	v	1606	4	2	0	2
becloud	v	1606	4	2	0	2
blue1	v	1606	4	5	0	5
dishearten	v	1606	4	1	0	1
eavesdrop	v	1606	4	1	0	1
foreshorten	v	1606	4	2	0	2
intern	v	1606	4	4	2	2
litigate	v	1606	4	2	0	2
rebreathe	v	1606	4	1	0	1
recommit2	v	1606	4	3	0	3
sprain1	v	1606	4	2	0	2
wagonwaggon	v	1606	4	3	0	3
while	v	1606	4	4	3	1
buttock	v	1607	4	2	1	1
disabuse	v	1607	4	2	1	1
eviscerate	v	1607	4	3	0	3
overtax	v	1607	4	2	0	2
overuse	v	1607	4	1	0	1
preview	v	1607	4	3	0	3
reattach	v	1607	4	2	1	1
soldier	v	1607	4	2	0	2
sphere	v	1607	4	5	0	5
trash2	v	1607	4	2	0	2
unˈscrew	v	1607	4	2	0	2
urine	v	1607	4	2	0	2
ˈblanket	v	1608	4	5	0	5
dislocate	v	1608	4	3	0	3
elbow	v	1608	4	6	1	5
emasculate	v	1608	4	3	1	2
gallant	v	1608	4	6	1	5
outrage2	v	1608	4	2	1	1
rewarm	v	1608	4	1	0	1
sliver	v	1608	4	2	0	2
soil4	v	1608	4	2	0	2
trunk2	v	1608	4	5	0	5
bail3	v	1609	4	3	0	3
belly	v	1609	4	4	1	3
canopy	v	1609	4	1	0	1
channelize	v	1609	4	1	0	1
ˈcommonplace	v	1609	4	4	1	3
dethrone	v	1609	4	1	0	1
disaffect1	v	1609	4	2	0	2
gesticulate	v	1609	4	2	0	2
mutter2	v	1609	4	1	0	1
palate	v	1609	4	2	1	1
pellet	v	1609	4	2	0	2
sister	v	1609	4	3	0	3
intermediate	v	1610	4	4	2	2
moot2	v	1610	4	1	0	1
mortar1	v	1610	4	2	0	2
parallelize	v	1610	4	4	2	2
pay2	v	1610	4	2	1	1
syndicate	v	1610	4	3	1	2
syringe	v	1610	4	2	0	2
verge2	v	1610	4	4	0	4
bondage	v	1611	4	1	0	1
brim3	v	1611	4	3	1	2
deafen	v	1611	4	4	1	3
decapitate	v	1611	4	2	0	2
disinter	v	1611	4	2	0	2
doctorate	v	1611	4	1	0	1
expropriate	v	1611	4	2	0	2
fraternize	v	1611	4	2	0	2
imˈpulse	v	1611	4	1	0	1
indemnify1	v	1611	4	3	1	2
interˈcut	v	1611	4	2	1	1
league1	v	1611	4	3	1	2
pillow	v	1611	4	3	1	2
preponderate2	v	1611	4	4	0	4
reanimate	v	1611	4	3	0	3
reappoint	v	1611	4	1	0	1
reassign	v	1611	4	1	0	1
recalculate	v	1611	4	1	0	1
recompose	v	1611	4	3	0	3
redecorate	v	1611	4	1	0	1
rededicate	v	1611	4	1	0	1
refurbish	v	1611	4	1	0	1
reimpose	v	1611	4	2	1	1
relish3	v	1611	4	2	1	1
repack	v	1611	4	1	0	1
repatriate	v	1611	4	3	0	3
scrawl2	v	1611	4	2	0	2
secularize	v	1611	4	4	0	4
shaft2	v	1611	4	5	0	5
statue2	v	1611	4	2	0	2
ticket	v	1611	4	4	0	4
trowel	v	1611	4	2	0	2
unˈblock	v	1611	4	2	0	2
underˈserve	v	1611	4	2	1	1
unˈfit	v	1611	4	1	0	1
unˈhook	v	1611	4	3	0	3
unpaint	v	1611	4	2	0	2
disˈinterest	v	1612	4	2	0	2
intubate	v	1612	4	2	1	1
misread	v	1612	4	1	0	1
tub	v	1612	4	4	0	4
unˈhinge	v	1612	4	4	0	4
vinegar	v	1612	4	1	0	1
instate	v	1613	4	3	2	1
meal3	v	1613	4	3	0	3
oversight	v	1613	4	2	0	2
re-enact	v	1613	4	2	0	2
refashion	v	1613	4	1	0	1
reissue	v	1613	4	2	0	2
signalize	v	1613	4	6	0	6
steep2	v	1613	4	3	0	3
bat2	v	1614	4	2	0	2
bob4	v	1614	4	1	0	1
degree	v	1614	4	2	0	2
disreˈspect	v	1614	4	1	0	1
ford	v	1614	4	2	0	2
hell2	v	1614	4	2	0	2
Hellenize	v	1614	4	2	0	2
individuate	v	1614	4	3	1	2
intercalate	v	1614	4	3	0	3
pooh	v	1614	4	3	0	3
bifurcate	v	1615	4	1	0	1
ˈdocket	v	1615	4	3	1	2
flag3	v	1615	4	1	0	1
fudge	v	1615	4	3	0	3
jade	v	1615	4	4	2	2
oversize2	v	1615	4	2	0	2
page2	v	1615	4	5	1	4
refeed	v	1615	4	1	0	1
repen	v	1615	4	1	0	1
swat1	v	1615	4	2	0	2
ˈterrace	v	1615	4	3	1	2
tum1	v	1615	4	1	0	1
pot4	v	1616	4	11	1	10
satirize	v	1616	4	2	0	2
regiment	v	1617	4	2	1	1
rebind	v	1618	4	1	0	1
well-order	v	1618	4	2	0	2
recombine	v	1619	4	2	0	2
corrugate	v	1620	4	1	0	1
cree2	v	1620	4	3	0	3
purr2	v	1620	4	3	0	3
reload	v	1620	4	3	0	3
titillate	v	1620	4	2	0	2
expurgate	v	1621	4	3	1	2
indoctrinate	v	1621	4	2	0	2
luxuriate	v	1621	4	2	0	2
rill2	v	1621	4	4	1	3
spine	v	1621	4	2	1	1
undeˈserve	v	1621	4	1	0	1
unnerve	v	1621	4	2	0	2
borrow2	v	1622	4	1	0	1
concatenate	v	1622	4	1	0	1
gun	v	1622	4	4	0	4
ingratiate	v	1622	4	4	3	1
shoo	v	1622	4	4	0	4
supper	v	1622	4	3	0	3
underˈsell	v	1622	4	2	0	2
unˈhitch	v	1622	4	3	0	3
vend	v	1622	4	4	1	3
collimate	v	1623	4	2	1	1
flagellate	v	1623	4	1	0	1
glaciate	v	1623	4	3	0	3
inseminate	v	1623	4	2	0	2
instrument	v	1623	4	4	1	3
medicate	v	1623	4	2	0	2
melt3	v	1623	4	1	0	1
palpitate	v	1623	4	2	0	2
regularize	v	1623	4	2	1	1
venerate	v	1623	4	2	0	2
ˈcommentary	v	1624	4	2	1	1
deprecate	v	1624	4	5	2	3
post-date	v	1624	4	2	0	2
reseal	v	1624	4	1	0	1
scull	v	1624	4	5	0	5
alloy	v	1625	4	5	0	5
couˈrantcarant	v	1625	4	2	1	1
nauseate	v	1625	4	3	0	3
rally2	v	1625	4	2	1	1
sob2	v	1625	4	1	0	1
squelch	v	1625	4	3	0	3
carpet	v	1626	4	4	0	4
comminute	v	1626	4	2	0	2
conconnecun2	v	1626	4	1	0	1
disenˈfranchise	v	1626	4	2	1	1
fish2	v	1626	4	2	0	2
list5	v	1626	4	1	0	1
overhaul	v	1626	4	4	0	4
peak3	v	1626	4	2	0	2
percolate	v	1626	4	4	0	4
remelt	v	1626	4	2	0	2
boom2	v	1627	4	3	0	3
broom	v	1627	4	2	0	2
napkin	v	1627	4	3	1	2
reacquire	v	1627	4	1	0	1
scruple	v	1627	4	5	1	4
ˈsyrup	v	1627	4	3	1	2
chariot	v	1628	4	2	0	2
retransmit	v	1628	4	1	0	1
bread	v	1629	4	3	0	3
pet1	v	1629	4	2	0	2
pet2	v	1629	4	2	1	1
reinsert	v	1629	4	1	0	1
genuflect	v	1630	4	1	0	1
squall1	v	1630	4	2	0	2
apprentice	v	1631	4	1	0	1
dough	v	1631	4	3	1	2
inˈdenture	v	1631	4	4	2	2
problematize	v	1631	4	2	0	2
revivify	v	1631	4	2	0	2
unqualify	v	1631	4	1	0	1
agglomerate	v	1632	4	3	1	2
copulate	v	1632	4	3	2	1
disconcert	v	1632	4	2	0	2
haw1	v	1632	4	1	0	1
powder2	v	1632	4	1	0	1
scab	v	1632	4	3	1	2
s'pose	v	1632	4	1	0	1
ˈtiptoe	v	1632	4	2	0	2
decant1	v	1633	4	1	0	1
disbar2	v	1633	4	2	1	1
shirk	v	1633	4	4	0	4
size2	v	1633	4	1	0	1
sug	v	1633	4	1	0	1
aggrandize	v	1634	4	5	1	4
ape	v	1634	4	2	0	2
pretext	v	1634	4	2	1	1
seal2	v	1634	4	1	0	1
transect	v	1634	4	1	0	1
vaporize	v	1634	4	4	0	4
concrete	v	1635	4	4	0	4
puppet	v	1635	4	3	2	1
retouch	v	1635	4	4	1	3
sermonize	v	1635	4	4	0	4
sist	v	1635	4	3	1	2
tenant	v	1635	4	3	1	2
unˈsuit	v	1635	4	2	0	2
counterpose	v	1636	4	2	0	2
rapture	v	1636	4	3	0	3
supervene	v	1636	4	3	0	3
agent	v	1637	4	1	0	1
brow	v	1637	4	2	0	2
cannonade	v	1637	4	2	0	2
ˈclapboard	v	1637	4	1	0	1
eagle	v	1637	4	3	1	2
lambaste	v	1637	4	1	0	1
tradition	v	1637	4	1	0	1
unˈvoice	v	1637	4	1	0	1
circumnavigate	v	1638	4	1	0	1
freak	v	1638	4	3	0	3
idea	v	1638	4	3	1	2
exfoliate	v	1639	4	4	0	4
French	v	1639	4	9	2	7
juice	v	1639	4	2	0	2
pimp	v	1639	4	6	0	6
much	v	1640	4	1	0	1
noon	v	1640	4	1	0	1
obsolete	v	1640	4	1	0	1
resorb	v	1640	4	2	0	2
subpoena	v	1640	4	2	0	2
encrustincrust	v	1641	4	5	0	5
hamstring	v	1641	4	2	0	2
overstay	v	1641	4	2	0	2
unˈfurl	v	1641	4	2	0	2
belate	v	1642	4	1	0	1
dispirit	v	1642	4	3	2	1
off	v	1642	4	6	1	5
reacquaint	v	1642	4	1	0	1
regale	v	1642	4	4	1	3
scuttle2	v	1642	4	3	0	3
universalize	v	1642	4	4	1	3
urbanize	v	1642	4	2	1	1
convulse	v	1643	4	3	0	3
evident	v	1643	4	1	0	1
misstate	v	1643	4	1	0	1
pre-establish	v	1643	4	1	0	1
emerge2	v	1644	4	1	0	1
mitremiter2	v	1644	4	3	0	3
atomize	v	1645	4	3	1	2
bronze	v	1645	4	5	1	4
cajole	v	1645	4	2	0	2
chomp	v	1645	4	1	0	1
disbelieve	v	1645	4	3	0	3
marinate	v	1645	4	3	1	2
padlock	v	1645	4	1	0	1
posture	v	1645	4	4	1	3
rendezvous	v	1645	4	3	1	2
analogize	v	1646	4	3	0	3
beast1	v	1646	4	2	1	1
bisect	v	1646	4	3	0	3
bump2	v	1646	4	1	0	1
invigorate	v	1646	4	2	0	2
perspire	v	1646	4	4	2	2
potter	v	1646	4	5	1	4
replot	v	1646	4	1	0	1
seˈdate	v	1646	4	1	0	1
arch2	v	1647	4	1	0	1
criminalize	v	1647	4	2	0	2
duel	v	1647	4	2	1	1
outvote	v	1647	4	1	0	1
reinvent	v	1647	4	2	0	2
squish	v	1647	4	2	0	2
brick	v	1648	4	5	0	5
nature2	v	1648	4	2	1	1
officer	v	1648	4	2	0	2
overstock	v	1648	4	1	0	1
pounce3	v	1648	4	3	1	2
slurp	v	1648	4	2	0	2
tick2	v	1648	4	2	0	2
unˈhamper2	v	1648	4	1	0	1
deluge	v	1649	4	2	0	2
dither	v	1649	4	2	0	2
economize	v	1649	4	5	2	3
music	v	1649	4	3	1	2
ostracize	v	1649	4	2	0	2
refit	v	1649	4	3	1	2
reheat	v	1649	4	2	0	2
stilt	v	1649	4	3	0	3
embargo	v	1650	4	3	0	3
news	v	1650	4	2	1	1
peddle1	v	1650	4	2	0	2
quibble1	v	1650	4	2	1	1
rewind	v	1650	4	4	0	4
schematize	v	1650	4	4	0	4
translocate	v	1650	4	3	0	3
tree	v	1650	4	5	0	5
bilk	v	1651	4	4	0	4
click2	v	1651	4	1	0	1
co-opt	v	1651	4	1	0	1
hog1	v	1651	4	8	1	7
inflow	v	1651	4	3	2	1
perfection	v	1651	4	1	0	1
excise2	v	1652	4	2	1	1
hoof	v	1652	4	3	0	3
hut	v	1652	4	2	0	2
parole	v	1652	4	2	1	1
reflux	v	1652	4	2	0	2
reinvigorate	v	1652	4	1	0	1
sod1	v	1652	4	1	0	1
dumbfounddumfound	v	1653	4	1	0	1
flour	v	1653	4	3	0	3
self-determine	v	1653	4	2	0	2
snake1	v	1653	4	7	0	7
variegate	v	1653	4	2	0	2
diffract	v	1654	4	2	1	1
speech	v	1654	4	4	1	3
splotch	v	1654	4	1	0	1
ash2	v	1655	4	1	0	1
cannibalize	v	1655	4	2	0	2
disˈorient	v	1655	4	1	0	1
mineralize	v	1655	4	4	2	2
misspell	v	1655	4	1	0	1
overture	v	1655	4	3	0	3
rearrest	v	1655	4	1	0	1
undisˈguise	v	1655	4	1	0	1
ˈdemagogue	v	1656	4	2	0	2
diˈlemma	v	1656	4	2	1	1
ˈdovetail	v	1656	4	3	0	3
exculpate	v	1656	4	2	0	2
fissure	v	1656	4	2	0	2
handwrite	v	1656	4	1	0	1
owl	v	1656	4	4	1	3
reconceive	v	1656	4	1	0	1
ribbon	v	1656	4	3	1	2
transmogrify	v	1656	4	1	0	1
indispose	v	1657	4	5	0	5
motive	v	1657	4	2	0	2
pond	v	1657	4	3	0	3
thee2	v	1657	4	2	0	2
magnetize	v	1658	4	3	0	3
salivate	v	1658	4	2	0	2
volatilize	v	1658	4	2	0	2
cognizecognise	v	1659	4	3	1	2
nominalize	v	1659	4	2	0	2
reappropriate	v	1659	4	2	0	2
ˌunderˈfeed	v	1659	4	2	0	2
unobstruct	v	1659	4	1	0	1
bath	v	1660	4	1	0	1
harangue	v	1660	4	2	0	2
herb	v	1660	4	1	0	1
jilt	v	1660	4	2	0	2
menstruate	v	1660	4	2	1	1
nightmare	v	1660	4	2	0	2
plagiarize	v	1660	4	1	0	1
sucker	v	1660	4	4	1	3
unpeel	v	1660	4	1	0	1
barbecue	v	1661	4	2	0	2
deaden	v	1661	4	5	0	5
decoy	v	1661	4	2	0	2
gwine	v	1661	4	2	0	2
hector	v	1661	4	2	0	2
island	v	1661	4	2	0	2
wheedle	v	1661	4	3	0	3
countersign	v	1662	4	2	1	1
gable2	v	1662	4	2	1	1
clue	v	1663	4	4	1	3
accrete	v	1664	4	3	0	3
ˌcross-eˈxamine	v	1664	4	2	0	2
pique2	v	1664	4	4	1	3
raft1	v	1664	4	6	0	6
recut	v	1664	4	1	0	1
undulate	v	1664	4	3	0	3
clump	v	1665	4	3	0	3
fizzfiz	v	1665	4	1	0	1
foliate	v	1665	4	5	0	5
romp	v	1665	4	3	0	3
strangulate	v	1665	4	3	1	2
uninˈvite	v	1665	4	1	0	1
granulate	v	1666	4	3	0	3
laminate	v	1666	4	5	0	5
stalk2	v	1666	4	2	0	2
berth1	v	1667	4	3	0	3
hymn	v	1667	4	3	0	3
limb	v	1667	4	3	1	2
overarch	v	1667	4	1	0	1
potentiate	v	1667	4	2	0	2
trill3	v	1667	4	3	0	3
interleave	v	1668	4	3	0	3
scope2	v	1668	4	3	2	1
yap	v	1668	4	2	0	2
brace3	v	1669	4	1	0	1
eˈssentialize	v	1669	4	1	0	1
gell	v	1669	4	1	0	1
match2	v	1669	4	1	0	1
muffle2	v	1669	4	1	0	1
vocalize	v	1669	4	6	0	6
earn3	v	1670	4	1	0	1
ossify	v	1670	4	2	0	2
pun1	v	1670	4	2	0	2
reef1	v	1670	4	5	1	4
extrovert	v	1671	4	1	0	1
introvert	v	1671	4	2	0	2
palm	v	1671	4	7	2	5
parry	v	1671	4	3	0	3
serenade	v	1671	4	2	0	2
coo	v	1672	4	4	0	4
bluff1	v	1673	4	3	0	3
feud	v	1673	4	1	0	1
levitate	v	1673	4	2	0	2
desecrate	v	1674	4	1	0	1
luelew	v	1674	4	1	0	1
pulsate	v	1674	4	3	0	3
skid1	v	1674	4	4	0	4
abrade	v	1675	4	3	0	3
burlesque	v	1676	4	1	0	1
flick1	v	1676	4	1	0	1
scalp2	v	1676	4	4	0	4
spark2	v	1676	4	2	1	1
toottout3	v	1676	4	4	0	4
banter	v	1677	4	6	1	5
bloat2	v	1677	4	2	0	2
curr	v	1677	4	1	0	1
haze1	v	1677	4	3	0	3
kid3	v	1677	4	1	0	1
masquerade	v	1677	4	3	1	2
tiller	v	1677	4	1	0	1
tote	v	1677	4	2	0	2
ˈbevel	v	1678	4	2	0	2
decamp	v	1678	4	4	1	3
gazette	v	1678	4	1	0	1
lese	v	1678	4	1	0	1
mechanize	v	1678	4	5	1	4
mute3	v	1678	4	3	1	2
placate	v	1678	4	1	0	1
vitalize	v	1678	4	2	0	2
breakfast	v	1679	4	2	0	2
niche	v	1679	4	7	3	4
proselytize	v	1679	4	2	0	2
gobble2	v	1680	4	1	0	1
re-export	v	1680	4	1	0	1
rump	v	1680	4	5	1	4
vehicle	v	1680	4	1	0	1
hade2	v	1681	4	1	0	1
maltreat2	v	1681	4	1	0	1
non-conform	v	1681	4	1	0	1
scribble2	v	1681	4	1	0	1
shamble2	v	1681	4	1	0	1
breeze2	v	1682	4	2	0	2
debit	v	1682	4	3	0	3
ogle	v	1682	4	3	0	3
quire	v	1683	4	1	0	1
stoke2	v	1683	4	2	0	2
blockade	v	1684	4	2	0	2
maraud	v	1684	4	2	0	2
recopy	v	1684	4	1	0	1
snowball	v	1684	4	3	0	3
denature	v	1685	4	3	1	2
Americanize	v	1686	4	5	1	4
char2	v	1686	4	2	0	2
nab2	v	1686	4	2	1	1
savvy	v	1686	4	2	0	2
wedge2	v	1686	4	1	0	1
scamper	v	1687	4	2	1	1
ˈhen-peck	v	1688	4	1	0	1
japan	v	1688	4	3	0	3
lacquer	v	1688	4	1	0	1
ˈledger	v	1688	4	1	0	1
prim	v	1688	4	2	0	2
reinscribe	v	1688	4	1	0	1
skew3	v	1688	4	1	0	1
snuggle	v	1688	4	4	0	4
volt1	v	1688	4	4	3	1
digitize	v	1689	4	3	2	1
